GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",1851,193,738,152,463,123,21,21
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0,11,0,11,0,11,0,11
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0,11,0,11,0,11,0,11
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",1105,222,558,146,89,77,27,40
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",2667,358,1502,191,580,179,42,66
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",4028,998,1559,580,222,182,26,44
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",6463,737,3278,559,2333,435,171,131
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",4132,619,2048,340,555,192,0,16
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",1120,162,368,78,274,66,10,10
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",695,110,362,78,212,68,0,11
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",1882,560,1225,394,322,198,131,147
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",1709,246,842,161,389,122,16,18
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",3419,400,1825,286,1361,288,163,112
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",1734,231,821,127,607,116,36,30
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",1470,244,775,145,372,110,8,14
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",3663,390,1609,285,1087,269,140,117
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",5231,428,2440,373,1763,290,184,105
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",3813,583,1825,414,952,348,166,131
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",4951,778,2223,424,907,266,0,16
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",1373,256,663,173,145,66,0,11
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",4160,333,1774,211,1455,193,57,44
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",3016,421,1411,288,704,239,14,23
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",1492,172,799,183,494,137,33,38
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",1988,415,1223,286,314,129,6,11
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",1591,286,887,216,205,89,31,49
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",1952,274,989,177,405,114,24,28
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",2686,361,1335,265,745,198,90,68
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",717,163,410,110,209,62,11,13
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",3069,373,1629,294,800,208,0,16
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",2040,429,933,270,282,134,41,42
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",3023,354,1443,250,956,218,21,26
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",1945,210,1150,190,567,133,29,26
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",1246,226,625,145,346,96,26,25
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",4970,587,2413,466,1625,428,106,101
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",3262,384,1571,202,1184,193,69,68
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",4480,427,2181,273,1666,289,117,87
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1419,207,549,128,246,85,15,16
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1718,212,750,137,531,120,60,56
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1638,254,844,192,687,202,22,20
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",6002,610,3169,426,2148,400,167,151
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2951,427,1445,291,1051,263,75,73
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",5870,670,2383,417,1182,264,105,82
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",4313,575,1949,250,867,234,64,71
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",2487,374,1059,208,598,128,66,56
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2718,311,1327,211,841,178,70,81
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",10148,1194,5739,963,3773,731,175,132
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",560,122,227,75,185,79,31,28
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1533,211,492,137,364,109,42,45
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",4325,451,2415,400,1701,344,87,92
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2980,383,1340,293,1069,275,116,87
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",3350,442,1775,312,1454,286,72,53
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1996,252,892,161,589,130,23,21
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",3101,394,1255,231,915,231,89,62
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2714,303,1114,227,1026,226,58,50
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1422,171,713,140,487,139,63,66
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1816,415,850,240,688,219,93,111
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1716,162,854,123,694,122,31,28
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",2253,256,1145,188,937,189,42,41
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",3179,353,1568,255,1272,223,65,51
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2628,373,1384,311,1128,239,186,135
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2759,315,1312,241,919,191,78,55
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1591,202,754,141,600,130,114,77
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3774,461,2012,278,1633,268,128,76
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",5785,647,3117,503,2298,413,175,127
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3767,508,1792,351,1109,205,112,76
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",7137,1011,3345,692,2279,535,167,164
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3696,395,2111,332,1539,320,151,85
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",4726,537,2280,412,1634,344,200,134
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1551,174,587,110,413,87,42,32
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",5623,742,2989,644,2090,556,201,260
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",4244,493,2196,295,1581,237,100,80
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",5333,743,2836,585,2011,454,93,84
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",4233,557,1669,368,1175,349,108,77
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2432,311,1158,197,925,190,151,99
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2845,304,1316,246,947,213,179,88
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1306,210,643,139,518,129,93,70
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",4166,536,1568,304,1185,257,140,94
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",5491,632,3000,545,1585,437,123,98
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2495,379,1087,236,803,186,42,31
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3307,479,1579,269,1218,237,81,54
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",6056,661,2664,449,1797,377,165,114
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1983,306,889,210,595,184,20,26
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2170,310,1251,234,541,167,165,105
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1309,194,719,135,538,130,67,49
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",2019,250,821,176,572,159,20,25
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2400,319,1359,243,1113,241,64,85
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",5253,575,2396,331,1627,331,11,22
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4894,558,2396,387,1882,326,208,166
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",3660,398,1547,255,1167,254,82,65
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",5443,737,2694,426,2085,400,84,77
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",5071,382,2348,398,1673,347,13,22
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1414,147,689,114,495,89,9,13
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5648,557,1930,435,1259,323,48,81
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",7,8,0,11,0,11,0,11
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1643,218,726,192,398,121,30,29
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",116,40,37,20,29,19,0,11
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2432,367,1114,223,594,182,72,77
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",5213,686,2592,444,1678,403,101,102
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",3738,306,1472,228,997,213,34,27
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1224,132,688,120,421,111,21,22
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",932,130,329,70,221,55,18,22
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",162,77,48,36,31,26,0,11
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1398,214,538,131,370,113,72,57
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",572,111,311,91,156,67,9,10
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",3905,565,1999,382,1334,312,45,52
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2991,386,1657,261,1404,256,262,101
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",5760,707,3145,488,2683,460,187,134
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",135,63,74,46,49,36,4,6
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",5132,639,2623,520,1560,408,22,35
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",3340,376,1578,308,1047,262,36,34
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",550,89,311,52,219,45,0,11
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",159,49,55,40,51,39,4,6
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",792,129,469,78,329,73,21,27
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",108,49,30,20,14,11,7,8
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",662,145,290,84,201,78,11,18
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1233,199,577,108,464,109,19,17
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",2051,254,712,138,389,113,47,59
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",1975,359,1139,249,758,197,74,54
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2781,374,1457,322,895,266,72,55
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",5476,709,2734,425,2142,461,43,54
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",379,95,225,72,98,46,24,39
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1504,245,737,180,583,167,40,49
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5750,792,2204,403,1490,356,155,145
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1522,236,690,171,460,147,16,27
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5977,862,3111,687,2153,604,66,81
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1873,272,735,202,593,191,31,25
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",7971,1076,4554,759,3102,672,224,187
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",5139,650,2051,436,1348,342,40,45
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",2991,347,1310,238,894,213,60,50
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",4033,517,1205,295,858,255,112,70
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1399,316,540,159,423,153,62,49
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1669,242,616,135,440,116,34,36
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",6839,784,3862,718,2810,633,226,167
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",3261,434,1439,332,937,261,60,56
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",7484,760,4302,656,3227,572,110,159
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3438,381,1458,242,901,224,125,89
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",9745,1200,5376,1048,3518,817,353,218
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",4030,755,1803,460,1331,444,27,44
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",9053,1172,5369,1010,3289,570,162,155
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5981,917,3057,551,2012,449,147,147
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",4276,526,2184,365,1641,317,86,58
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2122,347,1015,220,689,183,31,36
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2998,340,1724,286,1076,234,108,80
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",4372,384,2381,316,1803,299,187,96
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2807,297,1331,233,1029,205,43,40
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3135,277,1427,216,1017,217,72,75
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",5680,489,3028,347,2395,322,97,82
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2029,202,997,129,885,128,31,26
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1831,211,833,126,652,133,59,60
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",4017,455,1996,305,1449,236,66,55
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3239,347,1341,221,896,224,45,41
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",924,132,388,97,270,81,10,16
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2195,324,974,220,656,172,134,98
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",3497,635,1713,493,789,321,24,40
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3973,459,2243,438,1504,368,41,40
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",5380,654,2763,496,1985,427,123,123
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",8558,1059,4784,909,3418,797,234,183
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5471,574,3150,454,2577,435,388,218
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",4097,439,2171,334,1426,278,136,81
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1073,240,592,179,328,128,70,54
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",6366,846,2736,549,2174,461,256,182
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",3160,272,1692,234,1296,213,109,60
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",2966,304,1527,221,1039,190,68,36
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",6364,728,3345,674,2663,611,172,199
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1759,223,805,139,586,119,8,12
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1730,267,847,168,659,150,143,59
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",4210,439,2134,337,1674,265,197,125
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",2825,448,1458,318,602,210,27,30
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3820,389,1966,277,1617,262,243,171
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",3239,587,1720,337,997,348,53,49
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3973,438,2002,343,1567,252,50,44
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",3980,462,1854,343,747,193,13,20
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3772,355,1903,236,1456,219,97,55
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1496,248,828,189,344,131,33,41
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4837,612,2310,457,1722,348,184,124
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3259,499,1729,417,780,242,34,40
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",5855,569,3063,335,2246,354,73,58
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2578,343,1149,278,418,174,0,16
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",5134,818,2957,617,1964,495,238,161
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1492,279,825,176,324,131,26,32
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",987,188,502,86,235,60,13,13
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",5915,718,3033,421,2355,462,248,142
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4793,523,2595,373,1603,363,81,73
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1869,244,1059,241,239,96,0,11
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",5067,808,2685,589,1729,334,211,142
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",3529,465,1734,374,671,320,0,16
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4265,496,2053,397,1284,263,105,92
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2868,595,1086,282,216,103,15,23
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",5702,787,2922,463,2114,324,154,133
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2946,509,1583,331,555,187,31,43
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2750,375,1641,286,1195,250,183,164
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2407,387,1343,285,395,205,52,44
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",5158,481,2560,382,1911,360,187,137
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2292,470,1070,231,509,159,14,21
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",4805,542,2997,484,1641,404,148,140
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1547,242,852,169,479,140,23,27
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",6057,787,3409,845,2602,533,135,115
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1012,232,671,166,157,102,0,11
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",4128,803,2316,561,1078,303,11,20
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2178,451,881,233,79,62,0,16
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",4306,490,2196,407,1606,339,188,110
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1640,237,853,162,279,99,0,11
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",430,59,189,53,159,48,14,12
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1229,193,483,127,282,91,48,30
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1345,211,706,139,478,123,25,31
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",4163,636,2339,507,1679,344,142,97
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1783,362,1146,241,712,140,42,38
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",435,88,203,68,124,34,11,10
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",2319,303,1238,201,733,153,5,12
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",790,132,469,114,243,66,26,26
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1740,237,937,178,636,138,58,43
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1311,182,656,117,299,89,8,13
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1478,225,667,144,545,149,100,51
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2695,450,1147,261,504,144,0,16
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1474,262,699,162,225,102,0,11
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",2560,341,1613,264,675,225,0,16
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4337,714,2036,476,1256,301,159,114
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",1972,289,903,217,590,160,0,11
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",3146,557,1279,219,528,215,20,33
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1726,239,1020,168,502,141,24,28
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1410,158,693,134,169,68,16,23
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",4158,440,2571,377,1136,304,21,34
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,4,6,4,6,0,11
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",3211,413,1607,272,940,214,127,80
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",1993,448,1325,364,201,162,0,16
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2657,344,1242,258,656,194,55,57
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1317,206,682,185,331,107,19,23
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1157,188,672,161,339,90,17,20
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",4317,556,2057,370,998,300,0,16
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1550,221,1044,198,317,97,0,11
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2789,450,1490,329,428,216,0,16
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",5003,634,2408,395,824,228,63,74
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1961,290,970,169,489,160,15,25
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2798,368,1459,319,695,216,70,62
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2662,421,1578,355,705,257,29,47
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",4137,606,2110,420,619,255,18,29
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",4454,674,2174,346,664,193,71,53
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",3770,551,2318,572,1076,485,98,156
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3447,567,1619,315,592,219,37,59
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",3633,436,1502,304,515,160,8,14
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2599,340,1141,188,441,127,14,22
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2833,372,1202,270,555,185,21,33
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",897,135,438,88,109,57,14,19
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",2371,404,1538,316,494,180,56,71
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",4047,656,1482,320,454,166,48,57
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4970,637,2696,408,1962,357,354,189
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",822,139,457,109,369,102,25,20
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1426,245,879,178,465,147,37,42
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",170,84,22,31,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",4277,786,1697,259,815,177,17,26
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1394,188,719,107,247,76,17,19
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1777,303,955,223,310,145,0,11
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2087,282,1318,255,268,158,32,53
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",7633,968,3641,700,1012,304,0,18
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",3606,687,1728,393,580,253,40,46
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",535,123,326,102,70,35,4,7
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",1001,201,469,127,174,76,8,16
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",5359,807,2472,477,708,191,35,33
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2601,472,1268,310,526,190,71,75
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",2229,215,1153,160,671,117,72,51
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",2112,236,907,131,494,87,20,19
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",5832,791,2613,404,448,195,0,18
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",4846,1152,2335,702,473,202,13,22
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",4500,561,1998,352,930,233,63,50
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",950,124,353,69,134,46,13,14
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",4457,597,1827,300,359,176,0,16
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",4888,606,2529,390,1072,205,79,74
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3894,390,2063,337,1434,268,129,66
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1916,289,1068,208,714,153,76,57
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2624,392,1244,295,481,219,25,40
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",5983,648,2992,424,947,244,70,66
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1786,170,865,131,647,121,58,45
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",4300,514,2108,412,994,236,93,116
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",3585,370,1868,300,550,164,0,16
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",2344,244,1096,188,411,123,18,20
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",5203,584,2638,364,424,172,21,32
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",4229,701,1707,327,491,197,46,55
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",4653,663,2005,375,1287,274,153,76
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1530,246,883,190,172,89,0,11
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",2382,315,1199,240,489,119,8,13
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",2048,216,919,136,708,128,7,12
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",4022,673,2031,376,470,176,0,16
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11
